article_doi,data_id
10.1016/j.physletb.2011.08.017,10.17182/hepdata.58143.v1
10.1016/j.physletb.2011.08.017,10.17182/hepdata.58143
10.1002/chem.201001179,10.5517/cctsh35
10.1002/chem.201001179,10.5517/cctsh8b
10.1002/chem.201001179,10.5517/cctsgyz
10.1002/chem.201001179,10.5517/cctsgz0
10.1002/chem.201001179,10.5517/cctsh24
10.1002/chem.201001179,10.5517/cctsh79
10.1002/chem.201001179,10.5517/cctsh13
10.1002/chem.201001179,10.5517/cctsh02
10.1002/chem.201001179,10.5517/cctsh46
10.1002/chem.201001179,10.5517/cctsgxy
10.1016/j.jorganchem.2006.11.043,10.5517/cc9s013
10.1016/j.jorganchem.2006.11.043,10.5517/ccnyh35
10.1016/j.jorganchem.2006.11.043,10.5517/cc9s002
10.1098/rsif.2012.0823,10.5061/dryad.9ct2f
10.1093/emboj/21.7.1524,af293341
10.1093/emboj/21.7.1524,af315290
10.1093/emboj/21.7.1524,af293340
10.1016/j.physletb.2011.12.057,10.17182/hepdata.58448
10.1016/j.physletb.2011.12.057,10.17182/hepdata.57979.v1
10.1016/j.physletb.2011.12.057,10.17182/hepdata.57979
10.1016/j.physletb.2011.12.057,10.17182/hepdata.58448.v1
10.1002/anie.201202497,10.5517/ccy3pj7
10.1002/anie.201202497,10.5517/ccy3pk8
10.1140/epjc/s2005-02461-0,10.17182/hepdata.48087
10.1140/epjc/s2005-02461-0,10.17182/hepdata.48590
10.1140/epjc/s2005-02461-0,10.17182/hepdata.48087.v1
10.1140/epjc/s2005-02461-0,10.17182/hepdata.48590.v1
10.1016/0370-2693(91)90379-5,10.17182/hepdata.29375.v1
10.1016/0370-2693(91)90379-5,10.17182/hepdata.29740.v1
10.1016/0370-2693(91)90379-5,10.17182/hepdata.29375
10.1016/0370-2693(91)90379-5,10.17182/hepdata.29740
10.1055/s-2006-944185,10.5517/cc9zsrs
10.1039/c1cc13992d,10.5517/ccw3wc6
10.1016/0370-2693(80)90340-8,10.17182/hepdata.27550.v1
10.1016/0370-2693(80)90340-8,10.17182/hepdata.27241
10.1016/0370-2693(80)90340-8,10.17182/hepdata.27241.v1
10.1016/0370-2693(80)90340-8,10.17182/hepdata.27550
10.1038/ncomms11377,10.5517/ccdc.csd.cc13kd57
10.1038/ncomms11377,10.5517/ccdc.csd.cc13kd8b
10.1038/ncomms11377,10.5517/ccdc.csd.cc1jhtg9
10.1038/ncomms11377,10.5517/ccdc.csd.cc13kd9c
10.1038/ncomms11377,10.5517/ccdc.csd.cc1jhthb
10.1038/ncomms11377,10.5517/ccdc.csd.cc13kd68
10.1038/ncomms11377,10.5517/ccdc.csd.cc1jhtjc
10.1038/ncomms11377,10.5517/ccdc.csd.cc13kdbd
10.1038/ncomms11377,10.5517/ccdc.csd.cc13kd79
10.1038/ncomms11377,10.5517/ccdc.csd.cc1jhtf8
10.1016/j.physletb.2007.10.046,10.17182/hepdata.42763.v1
10.1016/j.physletb.2007.10.046,10.17182/hepdata.42954.v1
10.1016/j.physletb.2007.10.046,10.17182/hepdata.42954
10.1016/j.physletb.2007.10.046,10.17182/hepdata.42763
10.1016/0370-2693(84)90656-7,10.17182/hepdata.30496
10.1016/0370-2693(84)90656-7,10.17182/hepdata.30496.v1
10.1016/0370-2693(82)90285-4,10.17182/hepdata.30830
10.1016/0370-2693(82)90285-4,10.17182/hepdata.31182.v1
10.1016/0370-2693(82)90285-4,10.17182/hepdata.31182
10.1016/0370-2693(82)90285-4,10.17182/hepdata.30830.v1
10.1016/j.jfluchem.2013.09.009,10.5517/cc1101sw
10.1186/s12951-017-0275-4,10.6084/m9.figshare.c.3781391
10.1002/anie.200353606,10.5517/cc48sjp
10.1002/chem.200500623,10.5517/cc7w8mz
10.1039/c3cc41360h,10.5517/cc101fr7
10.1039/c3cc41360h,10.5517/cc101fs8
10.1039/c3cc41360h,10.5517/cc101fq6
10.1039/c3cc41360h,10.5517/cc101ft9
10.1021/ic7022067,10.5517/ccq7y3z
10.1021/ic7022067,10.5517/ccq83fh
10.1021/ic7022067,10.5517/ccq7y40
10.1002/anie.201309114,10.5517/cc10rr5p
10.1002/anie.201309114,10.5517/cc119c1r
10.1002/anie.201309114,10.5517/cc10rr6q
10.1002/anie.201309114,10.5517/cc10rr4n
10.1126/science.aaf8988,10.5880/gfz.2.1.2017.001
10.1039/c1cc00035g,10.5517/ccw2200
10.1186/s13058-016-0714-4,10.6084/m9.figshare.c.3609857
10.1039/b416770h,10.5517/cc8n7ty
10.1039/b416770h,10.5517/cc8n7sx
10.1021/ja906061v,10.5517/ccv6ld0
10.1039/c3ra45956j,10.5517/cc1199wj
10.1039/c3ra45956j,10.5517/cc1199tg
10.1039/c3ra45956j,10.5517/cc1199vh
10.1093/nar/gkt198,4itd
10.1093/nar/gkt198,4ij0
10.1002/chem.201200152,10.5517/ccx8n3x
10.1002/chem.201200152,10.5517/ccx8n5z
10.1002/chem.201200152,10.5517/ccx8n4y
10.1098/rsif.2013.0304,10.5061/dryad.b451g
10.1016/0370-2693(91)90998-6,10.17182/hepdata.29420.v1
10.1016/0370-2693(91)90998-6,10.17182/hepdata.29420
10.1016/0370-2693(91)90998-6,10.17182/hepdata.29796
10.1016/0370-2693(91)90998-6,10.17182/hepdata.29796.v1
10.1016/j.physletb.2013.03.027,10.17182/hepdata.62680.v1
10.1016/j.physletb.2013.03.027,10.17182/hepdata.62120.v1
10.1016/j.physletb.2013.03.027,10.17182/hepdata.62120
10.1016/j.physletb.2013.03.027,10.17182/hepdata.62680
10.1039/b707450f,10.5517/ccpr6zl
10.1016/j.physletb.2009.06.058,10.17182/hepdata.52859
10.1016/j.physletb.2009.06.058,10.17182/hepdata.51830
10.1016/j.physletb.2009.06.058,10.17182/hepdata.52859.v1
10.1016/j.physletb.2009.06.058,10.17182/hepdata.51830.v1
10.1021/ja0640851,10.5517/ccnh7t5
10.1021/ja0640851,10.5517/ccnh7s4
10.1186/s12885-016-3003-9,10.6084/m9.figshare.c.3660476
10.1021/ic034979b,10.5517/cc7jbbd
10.1021/ic034979b,10.5517/cc7jb9c
10.1021/om0508536,10.5517/ccn83yy
10.1021/om0508536,10.5517/ccn8412
10.1021/om0508536,10.5517/ccn83zz
10.1021/om0508536,10.5517/ccn8401
10.1186/s13063-015-1115-1,10.6084/m9.figshare.c.3626546
10.1021/cm901200h,10.5517/cc132vwx
10.1126/science.1126002,2agz
10.1126/science.1126002,2ah1
10.1126/science.1126002,2ah0
10.1126/science.1126002,2agy
10.1126/science.1126002,2agw
10.1126/science.1126002,2agl
10.1126/science.1126002,2agx
10.1002/chem.200800668,10.5517/ccqytyd
10.1016/j.bmcl.2010.08.063,3o6i
10.1016/j.bmcl.2010.08.063,3o6h
10.1016/j.bmcl.2010.08.063,3o6g
10.1002/ejic.201201149,10.5517/ccz958p
10.1002/ejic.201201149,10.5517/ccz956m
10.1002/ejic.201201149,10.5517/ccz955l
10.1002/ejic.201201149,10.5517/ccz957n
10.1039/c1dt10739a,10.5517/ccx0j7n
10.1039/c1dt10739a,10.5517/ccwm44r
10.1039/c1dt10739a,10.5517/ccx0j5l
10.1039/c1dt10739a,10.5517/ccx0j6m
10.1039/c1dt10739a,10.5517/ccwm47v
10.1039/c1dt10739a,10.5517/ccwm48w
10.1039/c1dt10739a,10.5517/ccwm46t
10.1039/c1dt10739a,10.5517/ccwm45s
10.1002/chem.201102827,10.5517/ccx9cg0
10.1002/chem.201102827,10.5517/ccx9cm5
10.1002/chem.201102827,10.5517/ccx9cn6
10.1002/chem.201102827,10.5517/ccx9cj2
10.1002/chem.201102827,10.5517/ccx9cl4
10.1002/chem.201102827,10.5517/ccx9ch1
10.1002/chem.201102827,10.5517/ccx9ck3
10.1002/ejic.200700930,10.5517/ccp3blp
10.1002/ejic.200700930,10.5517/ccp3bmq
10.1002/ejoc.200900414,10.5517/ccs2yyq
10.1002/ejoc.200900414,10.5517/ccs2z1v
10.1002/ejoc.200900414,10.5517/ccs2yzr
10.1002/ejoc.200900414,10.5517/ccs2z2w
10.1002/ejoc.200900414,10.5517/ccs2z0t
10.1016/j.biotechadv.2014.01.002,nc_017540.1
10.1016/j.biotechadv.2014.01.002,nc_015663.1
10.1016/j.biotechadv.2014.01.002,nc_014551.1
10.1016/j.biotechadv.2014.01.002,nc_006322.1
10.1016/j.biotechadv.2014.01.002,nc_016612.1
10.1016/j.biotechadv.2014.01.002,nc_016514.1
10.1016/j.biotechadv.2014.01.002,nc_014121.1
10.1016/j.biotechadv.2014.01.002,nc_014618.1
10.1016/j.biotechadv.2014.01.002,nc_009848.1
10.1016/j.biotechadv.2014.01.002,ab545935
10.1002/cphc.201500956,10.5517/cc148wv4
10.1002/cphc.201500956,10.5517/cc1j911x
10.1002/cphc.201500956,10.5517/cc1j910w
10.1007/s11243-009-9221-0,10.5517/ccs8nj6
10.1186/s12931-016-0325-8,10.6084/m9.figshare.c.3621788
10.1021/ja908703c,2wuv
10.1021/ja908703c,2wuw
10.1002/chem.200701980,10.5517/ccqhsml
10.1002/chem.200701980,10.5517/ccqhsnm
10.1002/chem.200701980,10.5517/ccqhspn
10.1002/chem.200701980,10.5517/ccqhslk
10.1039/b818268j,10.5517/ccrbjh2
10.1039/c2dt32618c,10.5517/cczcmsq
10.1039/c2dt32618c,10.5517/cczcmtr
10.1140/epjc/s10052-014-3053-6,10.17182/hepdata.67087
10.1140/epjc/s10052-014-3053-6,10.17182/hepdata.66893
10.1140/epjc/s10052-014-3053-6,10.17182/hepdata.66233
10.1140/epjc/s10052-014-3053-6,10.17182/hepdata.66893.v1
10.1140/epjc/s10052-014-3053-6,10.17182/hepdata.66233.v1
10.1140/epjc/s10052-014-3053-6,10.17182/hepdata.67087.v1
10.1021/ic102341a,10.5517/ccvtbkj
10.1021/ic102341a,10.5517/ccvtbjh
10.1016/j.nuclphysb.2004.06.034,10.17182/hepdata.46509.v1
10.1016/j.nuclphysb.2004.06.034,10.17182/hepdata.46277
10.1016/j.nuclphysb.2004.06.034,10.17182/hepdata.46277.v1
10.1016/j.nuclphysb.2004.06.034,10.17182/hepdata.46509
10.1002/jhet.5570450545,10.5517/ccqgltk
10.1002/jhet.5570450545,10.5517/ccqglvl
10.1186/s13012-017-0553-4,10.6084/m9.figshare.c.3701875
10.1039/b108296e,10.5517/cc5qqm6
10.1039/b108296e,10.5517/cc5z9hx
10.1021/ol202049v,10.5517/ccxh2t8
10.1021/ol202049v,10.5517/ccxh2v9
10.1016/j.poly.2011.02.042,10.5517/ccvzx2s
10.1016/j.poly.2011.02.042,10.5517/ccvzx1r
10.1039/c1dt11721a,10.5517/ccx364b
10.1038/79178,ac003969
10.1038/79178,ab006955
10.1038/79178,ab018687
10.1038/79178,af039699
10.1038/79178,ac005137
10.1038/79178,af039700
10.1021/jm200416e,3tem
10.1021/jm200416e,3te7
10.1039/b700477j,10.5517/ccp7kyd
10.1039/b704865c,10.5517/ccpf9hw
10.1039/b704865c,10.5517/ccpf9gv
10.1039/b704865c,10.5517/ccpf9jx
10.1021/ja407135k,10.5517/cczkhjj
10.1021/ja407135k,10.5517/cczxtvj
10.1021/ja407135k,10.5517/cczkhhh
10.1039/c5sc01867f,10.5517/cc1289k6
10.1002/chem.200800539,10.5517/ccqx5j9
10.1002/chem.200800539,10.5517/ccqx5g7
10.1002/chem.200800539,10.5517/ccqx5h8
10.1039/b926018h,10.5517/cctfck4
10.1039/b926018h,10.5517/cctfcj3
10.1039/b926018h,10.5517/cctfcm6
10.1039/b926018h,10.5517/cctfch2
10.1039/b926018h,10.5517/cctfcl5
10.1039/b926018h,10.5517/cctfcp8
10.1039/b926018h,10.5517/cctfcn7
10.1021/acs.inorgchem.6b02683,10.5517/ccdc.csd.cc1k8zyr
10.1021/acs.inorgchem.6b02683,10.5517/ccdc.csd.cc1k8zxq
10.1021/acs.inorgchem.6b02683,10.5517/ccdc.csd.cc1k903z
10.1021/acs.inorgchem.6b02683,10.5517/ccdc.csd.cc1k8zzs
10.1021/acs.inorgchem.6b02683,10.5517/ccdc.csd.cc1k9040
10.1021/acs.inorgchem.6b02683,10.5517/ccdc.csd.cc1k900w
10.1021/acs.inorgchem.6b02683,10.5517/ccdc.csd.cc1k901x
10.1021/acs.inorgchem.6b02683,10.5517/ccdc.csd.cc1k902y
10.1039/c4dt02630f,10.5517/cc138xq0
10.1039/c4dt02630f,10.5517/cc138xs2
10.1039/c4dt02630f,10.5517/cc138xny
10.1039/c4dt02630f,10.5517/cc138xpz
10.1039/c4dt02630f,10.5517/cc138xr1
10.1021/ja8100038,10.5517/ccqzgx1
10.1016/j.ica.2006.07.068,10.5517/cc9pv4y
10.1016/j.ica.2006.07.068,10.5517/cc9pv0t
10.1016/j.ica.2006.07.068,10.5517/cc9pv2w
10.1016/j.ica.2006.07.068,10.5517/cc9pv1v
10.1016/j.ica.2006.07.068,10.5517/cc9pv60
10.1016/j.ica.2006.07.068,10.5517/cc9pv71
10.1016/j.ica.2006.07.068,10.5517/cc9pv3x
10.1016/j.ica.2006.07.068,10.5517/cc9pv5z
10.1021/ja502873j,4lx6
10.1021/ja502873j,4lx5
10.1016/j.physletb.2006.06.029,10.17182/hepdata.26952
10.1016/j.physletb.2006.06.029,10.17182/hepdata.26952.v1
10.1021/cg1015077,10.5517/ccv4cjv
10.1021/ja908667p,10.5517/ccv5q2s
10.1021/ja908667p,10.5517/ccv5pym
10.1021/ja908667p,10.5517/ccv5q0q
10.1021/ja908667p,10.5517/ccv5pzn
10.1021/ja908667p,10.5517/ccv5q4v
10.1021/ja908667p,10.5517/ccv5q3t
10.1021/ja908667p,10.5517/ccv5q1r
10.1039/b823366g,10.5517/ccrbmh5
10.1140/epjc/s10052-013-2432-8,10.17182/hepdata.59873.v1
10.1140/epjc/s10052-013-2432-8,10.17182/hepdata.60309.v1
10.1140/epjc/s10052-013-2432-8,10.17182/hepdata.60309
10.1140/epjc/s10052-013-2432-8,10.17182/hepdata.59873
10.3762/bjoc.9.70,10.5517/cczvwsg
10.3762/bjoc.9.70,10.5517/cczvwth
10.1021/ja301591m,10.5517/ccxxjt4
10.1039/c2ce26712h,10.5517/ccxr42v
10.1140/epjc/s10052-016-4203-9,10.17182/hepdata.73012
10.1140/epjc/s10052-016-4203-9,10.17182/hepdata.73012.v1
10.1140/epjc/s10052-016-4203-9,10.17182/hepdata.72290.v1
10.1140/epjc/s10052-016-4203-9,10.17182/hepdata.72290
10.1016/j.physletb.2010.11.058,10.17182/hepdata.56709.v1
10.1016/j.physletb.2010.11.058,10.17182/hepdata.63811.v1
10.1016/j.physletb.2010.11.058,10.17182/hepdata.56709
10.1016/j.physletb.2010.11.058,10.17182/hepdata.63811
10.1016/j.physletb.2016.08.019,10.17182/hepdata.73120
10.1016/j.physletb.2016.08.019,10.17182/hepdata.73120.v1
10.1016/j.physletb.2016.08.019,10.17182/hepdata.72381
10.1016/j.physletb.2016.08.019,10.17182/hepdata.72381.v1
10.1021/ja0710858,10.5517/ccwtzsf
10.1002/chem.200900688,10.5517/ccrwggj
10.1002/chem.200900688,10.5517/ccrwgkm
10.1002/chem.200900688,10.5517/ccrwghk
10.1002/chem.200900688,10.5517/ccrwgfh
10.1002/chem.200900688,10.5517/ccrwgln
10.1002/chem.200900688,10.5517/ccrwgjl
10.1186/s12884-015-0617-x,10.6084/m9.figshare.c.3645089
10.1002/cbic.201000421,3m4v
10.1016/j.jmb.2006.05.038,2cg8
10.1038/ncomms8492,10.5517/cc13n3rm
10.1038/ncomms8492,10.5517/cc13n3pk
10.1038/ncomms8492,10.5517/cc13n3sn
10.1038/ncomms8492,10.5517/cc13n3ql
10.1038/ncomms8492,10.5517/cc13n3nj
10.1038/ncomms8492,10.5517/cc13n3tp
10.1016/j.ica.2006.12.014,10.5517/ccp0hlr
10.1016/j.ica.2006.12.014,10.5517/ccp0hnt
10.1016/j.ica.2006.12.014,10.5517/ccp0hpv
10.1016/j.ica.2006.12.014,10.5517/ccp0hqw
10.1016/j.ica.2006.12.014,10.5517/ccp0hkq
10.1016/j.ica.2006.12.014,10.5517/ccp0hms
10.1002/aoc.1672,10.5517/ccq6mk2
10.1002/aoc.1672,10.5517/cctm16n
10.1007/s10870-010-9844-1,10.5517/cctdlrj
10.1007/s10870-010-9844-1,10.5517/cctdgvh
10.1007/s10870-010-9844-1,10.5517/cctdlqh
10.1021/ic402839q,10.5517/cc11lyg1
10.1021/ic402839q,10.5517/cc11lyk4
10.1021/ic402839q,10.5517/cc11lyh2
10.1021/ic402839q,10.5517/cc11lyj3
10.1890/10-1223.1,10.6084/m9.figshare.c.3303831
10.1890/10-1223.1,10.6084/m9.figshare.c.3303831.v1
10.1140/epjc/s10052-013-2674-5,10.17182/hepdata.68128.v1
10.1140/epjc/s10052-013-2674-5,10.17182/hepdata.67484
10.1140/epjc/s10052-013-2674-5,10.17182/hepdata.68128
10.1140/epjc/s10052-013-2674-5,10.17182/hepdata.68289.v1
10.1140/epjc/s10052-013-2674-5,10.17182/hepdata.67484.v1
10.1021/ja103289a,10.5517/ccwg2w8
10.1021/ja103289a,10.5517/ccwg31g
10.1021/ja103289a,10.5517/ccwg32h
10.1021/ja103289a,10.5517/ccwg2zc
10.1021/ja103289a,10.5517/ccwg30f
10.1021/ja103289a,10.5517/ccwg2x9
10.1021/ja103289a,10.5517/ccwg2yb
10.1021/ja103289a,10.5517/ccwg33j
10.1021/ja103289a,10.5517/ccwg34k
10.1021/om060486d,10.5517/ccpfrys
10.1021/bi800127d,3clu
10.1021/bi800127d,3clr
10.1021/bi800127d,3cls
10.1021/bi800127d,3clt
10.1038/sj.gt.3302706,nm_00566
10.1021/ic302173g,10.5517/ccz1xzw
10.1021/ic302173g,10.5517/ccz1y1z
10.1021/ic302173g,10.5517/ccz1y0y
10.1016/j.electstud.2007.11.001,10.3886/icpsr03808.v2
10.1016/j.electstud.2007.11.001,10.3886/icpsr02683.v4
10.1016/0370-2693(93)91736-7,10.17182/hepdata.29344
10.1016/0370-2693(93)91736-7,10.17182/hepdata.29001.v1
10.1016/0370-2693(93)91736-7,10.17182/hepdata.29344.v1
10.1016/0370-2693(93)91736-7,10.17182/hepdata.29001
10.1002/anie.201505810,10.5517/cc1j8r0k
10.1016/j.physletb.2016.08.052,10.17182/hepdata.76493
10.1016/j.physletb.2016.08.052,10.17182/hepdata.76493.v1
10.1021/jacs.5b04664,10.5517/cc14b1s9
10.1021/jacs.5b04664,10.5517/cc14b1r8
10.1021/jacs.5b04664,10.5517/cc14b1q7
10.1002/anie.200454008,10.5517/cc7rkfy
10.1080/00958970701338770,10.5517/cc9l10x
10.1080/00958970701338770,10.5517/cc9l0xs
10.1080/00958970701338770,10.5517/cc9l0yt
10.1039/c5sc04798f,10.5517/cc1jz92w
10.1039/c5sc04798f,10.5517/cc1kcdx7
10.1039/c5sc04798f,10.5517/cc1jz91v
10.1039/c5sc04798f,10.5517/cc1jz93x
10.1021/ja408589p,10.5517/cc110lzm
10.1021/ja408589p,10.5517/cc110lxk
10.1021/ja408589p,10.5517/cc110lyl
10.1021/cg070332g,10.5517/ccpl88s
10.1021/cg070332g,10.5517/ccpl8bv
10.1021/cg070332g,10.5517/ccpl89t
10.1021/jp057256h,10.5517/ccn8lfx
10.1021/ic062290b,10.5517/ccppplm
10.1021/ic062290b,10.5517/ccppphj
10.1021/ic062290b,10.5517/ccpppjk
10.1021/ic062290b,10.5517/ccpppmn
10.1021/ic062290b,10.5517/ccpppkl
10.1371/journal.ppat.1003907,2yka
10.1038/ki.2008.179,u83509
10.1111/j.1742-4658.2006.05618.x,2o2k
10.1021/jacs.5b10698,10.5517/cc1k0kkp
10.1021/jacs.5b10698,10.5517/cc1k0kjn
10.1021/jacs.5b10698,10.5517/cc1k0kdj
10.1021/jacs.5b10698,10.5517/cc1k0klq
10.1021/jacs.5b10698,10.5517/cc1k0kch
10.1021/jacs.5b10698,10.5517/cc1k9b7f
10.1021/jacs.5b10698,10.5517/cc1k0kmr
10.1038/ncomms1472,10.17182/hepdata.57747
10.1038/ncomms1472,10.17182/hepdata.57747.v1
10.1038/ncomms1472,10.17182/hepdata.58283
10.1038/ncomms1472,10.17182/hepdata.58283.v1
10.1126/science.aad8352,10.5517/ccdc.csd.cc1jj6s1
10.1002/chem.201300071,10.5517/cczgmrs
10.1002/chem.201300071,10.5517/cczgmqr
10.1002/chem.201300071,10.5517/cczgmnp
10.1002/chem.201300071,10.5517/cczgmlm
10.1002/chem.201300071,10.5517/cczgmtv
10.1002/chem.201300071,10.5517/cczgmst
10.1002/chem.201300071,10.5517/cczgmxy
10.1002/chem.201300071,10.5517/cczgmyz
10.1002/chem.201300071,10.5517/cczgmmn
10.1002/chem.201300071,10.5517/cczgmpq
10.1140/epjc/s10052-015-3306-z,10.17182/hepdata.69268.v1
10.1140/epjc/s10052-015-3306-z,10.17182/hepdata.69927.v1
10.1140/epjc/s10052-015-3306-z,10.17182/hepdata.69268
10.1140/epjc/s10052-015-3306-z,10.17182/hepdata.69927
10.1140/epjc/s10052-015-3306-z,10.17182/hepdata.69936.v1
10.1140/epjc/s10052-015-3306-z,10.17182/hepdata.69936
10.1038/74307,af241373
10.1038/74307,ac011500
10.1038/74307,af241367
10.1039/b316099h,10.5517/cc7t64c
10.1039/c5cc07211e,10.5517/cct2cbk
10.1039/c5cc07211e,10.5517/ccz0xzv
10.1039/c5cc07211e,10.5517/ccz0xyt
10.1039/b008852h,10.5517/cc537cv
10.1039/b008852h,10.5517/cc537bt
10.1039/b008852h,10.5517/cc5379s
10.1039/b008852h,10.5517/cc5378r
10.1039/b008852h,10.5517/cc5377q
10.1039/b008852h,10.5517/cc537dw
10.1021/om800814n,10.5517/ccrfltk
10.1021/ic4012923,10.5517/cc10jx9r
10.1021/ic4012923,10.5517/cc10jx8q
10.1021/ic4012923,10.5517/ccdc.csd.cc10jxbs
10.1016/0550-3213(76)90121-8,10.17182/hepdata.8494
10.1016/0550-3213(76)90121-8,10.17182/hepdata.8551
10.1016/0550-3213(76)90121-8,10.17182/hepdata.8494.v1
10.1016/0550-3213(76)90121-8,10.17182/hepdata.8551.v1
10.1016/j.poly.2009.12.011,10.5517/ccry4xq
10.1016/j.poly.2009.12.011,10.5517/ccry4zs
10.1016/j.poly.2009.12.011,10.5517/ccry4yr
10.1039/b712911d,10.5517/ccq33d9
10.1039/b712911d,10.5517/ccq3363
10.1039/b712911d,10.5517/ccq33fb
10.1039/b712911d,10.5517/ccq3385
10.1039/b712911d,10.5517/ccq33c8
10.1039/b712911d,10.5517/ccq3374
10.1039/b712911d,10.5517/ccq3396
10.1039/b712911d,10.5517/ccq33b7
10.1002/anie.200905490,10.5517/cct386c
10.1016/j.bpj.2009.03.044,2wgo
10.1002/anie.201308264,10.5517/cc110r82
10.1002/ejic.200400129,10.5517/cc7vh8t
10.1039/c2dt12048h,10.5517/ccxknmq
10.1039/c2dt12048h,10.5517/ccxknlp
10.1039/c2dt12048h,10.5517/ccxknps
10.1039/c2dt12048h,10.5517/ccxknkn
10.1039/c2dt12048h,10.5517/ccxknqt
10.1039/c2dt12048h,10.5517/ccxknnr
10.1002/chem.201504343,10.5517/cc1jzgxw
10.1002/chem.201504343,10.5517/cc1jzgzy
10.1002/chem.201504343,10.5517/cc1jzgyx
10.1002/chem.201504343,10.5517/cc1jzgwv
10.1002/chem.201504343,10.5517/cc1jzgvt
10.1140/epjc/s10052-016-4382-4,10.17182/hepdata.73268
10.1140/epjc/s10052-016-4382-4,10.17182/hepdata.74005.v1
10.1140/epjc/s10052-016-4382-4,10.17182/hepdata.74005
10.1140/epjc/s10052-016-4382-4,10.17182/hepdata.73268.v1
10.1186/s12859-015-0769-8,10.6084/m9.figshare.c.3627110
10.1038/ncomms10240,10.5517/cc13tn6s
10.1038/ncomms10240,10.5517/cc13tn7t
10.1038/ncomms10240,10.5517/cc13tn5r
10.1038/ncomms10240,10.5517/cc13tn8v
10.1016/0550-3213(75)90618-5,10.17182/hepdata.8506.v1
10.1016/0550-3213(75)90618-5,10.17182/hepdata.8572.v1
10.1016/0550-3213(75)90618-5,10.17182/hepdata.8572
10.1016/0550-3213(75)90618-5,10.17182/hepdata.8506
10.1021/ic201602m,10.5517/ccyhw3d
10.1021/ic201602m,10.5517/ccyhw5g
10.1021/ic201602m,10.5517/ccyhw7j
10.1021/ic201602m,10.5517/ccyhw4f
10.1021/ic201602m,10.5517/ccyhw6h
10.1021/ic201602m,10.5517/ccyhw2c
10.1186/s13063-017-1951-2,10.6084/m9.figshare.c.3770765
10.1038/nchem.2692,10.5517/ccdc.csd.cc1kt2p4
10.1038/nchem.2692,10.5517/ccdc.csd.cc1kt3m3
10.1038/nchem.2692,10.5517/ccdc.csd.cc1kt2n3
10.1039/b502115d,10.5517/cc9053k
10.1159/000450890,10.6084/m9.figshare.4689838.v1
10.1159/000450890,10.6084/m9.figshare.4689838
10.1016/j.physletb.2016.04.005,10.17182/hepdata.70849.v1
10.1016/j.physletb.2016.04.005,10.17182/hepdata.71987.v1
10.1016/j.physletb.2016.04.005,10.17182/hepdata.71987
10.1016/j.physletb.2016.04.005,10.17182/hepdata.70849
10.1039/c0ce00024h,10.5517/cctvxsb
10.1039/c0ce00024h,10.5517/cctvxr9
10.1039/c0ce00024h,10.5517/cctvxvd
10.1039/c0ce00024h,10.5517/cctvxtc
10.1039/c0ce00024h,10.5517/cctvxwf
10.1002/chem.201403454,10.5517/cc12cqhn
10.1039/b008071n,10.5517/cc5176m
10.1039/b008071n,10.5517/cc5175l
10.1039/b008071n,10.5517/cc5177n
10.1039/c1dt10855g,10.5517/ccwpcgc
10.1039/c1dt10855g,10.5517/ccwpcfb
10.1039/c1dt10855g,10.5517/ccwpcd9
10.1039/c3sc21769h,10.5517/cczdtpv
10.1039/a909336b,10.5517/cc4sbhq
10.1039/a909336b,10.5517/cc4sbjr
10.1039/a909336b,10.5517/cc4sblt
10.1039/a909336b,10.5517/cc4sbmv
10.1039/a909336b,10.5517/cc4sbks
10.1039/c2gc16679h,10.5517/ccxngjj
10.1039/b002135k,10.5517/cc4jjv0
10.1039/b002135k,10.5517/cc4xpd3
10.1039/b002135k,10.5517/cc4jjw1
10.1039/b002135k,10.5517/cc4xpc2
10.1039/b002135k,10.5517/cc4jjx2
10.1016/j.poly.2008.10.040,10.5517/cc8vwjh
10.1016/j.poly.2008.10.040,10.5517/cc8vwlk
10.1016/j.poly.2008.10.040,10.5517/cc8vwkj
10.1016/j.poly.2008.10.040,10.5517/cc8vwgf
10.1016/j.poly.2008.10.040,10.5517/cc8vwhg
10.1021/ol900333c,10.5517/ccrxx3n
10.1021/ic301599y,10.5517/cc10h4c0
10.1021/ic301599y,10.5517/cc10h45t
10.1021/ic301599y,10.5517/cc10h4bz
10.1021/ic301599y,10.5517/cc10h4d1
10.1021/ic301599y,10.5517/cc10h49y
10.1021/ic301599y,10.5517/cc10h4f2
10.1021/ic301599y,10.5517/cc10h47w
10.1021/ic301599y,10.5517/cc10h44s
10.1021/ic301599y,10.5517/cc10h48x
10.1021/ic301599y,10.5517/cc10h46v
10.1140/epjc/s10052-012-2164-1,10.17182/hepdata.58900
10.1140/epjc/s10052-012-2164-1,10.17182/hepdata.59366.v1
10.1140/epjc/s10052-012-2164-1,10.17182/hepdata.58900.v1
10.1140/epjc/s10052-012-2164-1,10.17182/hepdata.59366
10.1039/b404424j,10.5517/cc7wrhb
10.1039/b404424j,10.5517/cc7wrg9
10.1038/ncomms13773,10.5517/ccdc.csd.cc1lx0h0
10.1038/ncomms13773,10.5517/ccdc.csd.cc1lx0q7
10.1038/ncomms13773,10.5517/ccdc.csd.cc1lx0p6
10.1038/ncomms13773,10.5517/ccdc.csd.cc1lx0gz
10.1038/ncomms13773,10.5517/ccdc.csd.cc1lx0m4
